tf,fill_price,ask_at_fill,ask_1s_before,delta_fill_vs_ask,ask_drop_1s
m15,0.18,0.18,0.19,0.0,0.010000000000000009
m15,0.18,0.18,0.19,0.0,0.010000000000000009
m15,0.19,0.18,0.19,0.010000000000000009,0.010000000000000009
h1,0.61,0.61,0.61,0.0,0.0
m15,0.17,0.17,0.17,0.0,0.0
m15,0.17,0.17,0.17,0.0,0.0
m15,0.17,0.17,0.17,0.0,0.0
m15,0.17,0.17,0.17,0.0,0.0
m15,0.17,0.17,0.17,0.0,0.0
m15,0.17,0.17,0.17,0.0,0.0
m15,0.81,0.84,0.83,-0.029999999999999916,-0.010000000000000009
h1,0.62,0.65,0.65,-0.030000000000000027,0.0
h1,0.64,0.65,0.65,-0.010000000000000009,0.0
h1,0.65,0.67,0.67,-0.020000000000000018,0.0
h1,0.66,0.67,0.67,-0.010000000000000009,0.0
m15,0.82,0.81,0.83,0.009999999999999898,0.019999999999999907
m15,0.82,0.83,0.83,-0.010000000000000009,0.0
m15,0.82,0.83,0.83,-0.010000000000000009,0.0
m15,0.16,0.17,0.17,-0.010000000000000009,0.0
m15,0.16,0.17,0.17,-0.010000000000000009,0.0
m15,0.16,0.17,0.17,-0.010000000000000009,0.0
m15,0.16,0.17,0.17,-0.010000000000000009,0.0
m15,0.16,0.17,0.17,-0.010000000000000009,0.0
m15,0.16,0.17,0.17,-0.010000000000000009,0.0
m15,0.16,0.17,0.17,-0.010000000000000009,0.0
m15,0.16,0.17,0.17,-0.010000000000000009,0.0
m15,0.16,0.17,0.17,-0.010000000000000009,0.0
m15,0.16,0.17,0.17,-0.010000000000000009,0.0
m15,0.16,0.17,0.17,-0.010000000000000009,0.0
m15,0.16,0.17,0.17,-0.010000000000000009,0.0
m15,0.16,0.17,0.17,-0.010000000000000009,0.0
m15,0.16,0.17,0.17,-0.010000000000000009,0.0
m15,0.16,0.17,0.17,-0.010000000000000009,0.0
m15,0.16,0.17,0.17,-0.010000000000000009,0.0
m15,0.16,0.17,0.17,-0.010000000000000009,0.0
m15,0.16,0.17,0.17,-0.010000000000000009,0.0
m15,0.16,0.17,0.17,-0.010000000000000009,0.0
m15,0.16,0.17,0.17,-0.010000000000000009,0.0
m15,0.16,0.17,0.17,-0.010000000000000009,0.0
m15,0.16,0.17,0.17,-0.010000000000000009,0.0
m15,0.16,0.17,0.17,-0.010000000000000009,0.0
m15,0.16,0.18,0.17,-0.01999999999999999,-0.009999999999999981
m15,0.16,0.18,0.17,-0.01999999999999999,-0.009999999999999981
m15,0.16,0.18,0.18,-0.01999999999999999,0.0
h1,0.73,0.74,0.74,-0.010000000000000009,0.0
m15,0.1,0.11,0.11,-0.009999999999999995,0.0
m15,0.1,0.11,0.11,-0.009999999999999995,0.0
m15,0.1,0.11,0.11,-0.009999999999999995,0.0
m15,0.1,0.11,0.11,-0.009999999999999995,0.0
m15,0.1,0.1,0.1,0.0,0.0
h1,0.73,0.76,0.76,-0.030000000000000027,0.0
h1,0.73,0.76,0.76,-0.030000000000000027,0.0
h1,0.24,0.25,0.25,-0.010000000000000009,0.0
h1,0.21,0.22,0.22,-0.010000000000000009,0.0
m15,0.91,0.92,0.91,-0.010000000000000009,-0.010000000000000009
h1,0.21,0.22,0.22,-0.010000000000000009,0.0
h1,0.21,0.22,0.22,-0.010000000000000009,0.0
h1,0.21,0.22,0.22,-0.010000000000000009,0.0
h1,0.21,0.22,0.22,-0.010000000000000009,0.0
h1,0.21,0.22,0.22,-0.010000000000000009,0.0
h1,0.22,0.23,0.23,-0.010000000000000009,0.0
h1,0.22,0.23,0.23,-0.010000000000000009,0.0
m15,0.9,0.9,0.9,0.0,0.0
m15,0.9,0.9,0.9,0.0,0.0
m15,0.9,0.9,0.9,0.0,0.0
m15,0.9,0.9,0.9,0.0,0.0
m15,0.9,0.9,0.9,0.0,0.0
m15,0.9,0.9,0.9,0.0,0.0
m15,0.1,0.11,0.11,-0.009999999999999995,0.0
m15,0.1,0.11,0.11,-0.009999999999999995,0.0
m15,0.1,0.11,0.11,-0.009999999999999995,0.0
m15,0.1,0.11,0.11,-0.009999999999999995,0.0
m15,0.1,0.11,0.11,-0.009999999999999995,0.0
m15,0.1,0.12,0.11,-0.01999999999999999,-0.009999999999999995
m15,0.1,0.12,0.13,-0.01999999999999999,0.010000000000000009
m15,0.11,0.12,0.13,-0.009999999999999995,0.010000000000000009
h1,0.24,0.3,0.3,-0.06,0.0
m15,0.11,0.13,0.13,-0.020000000000000004,0.0
h1,0.28,0.3,0.3,-0.019999999999999962,0.0
m15,0.86,0.88,0.88,-0.020000000000000018,0.0
m15,0.87,0.88,0.88,-0.010000000000000009,0.0
m15,0.11,0.16,0.12,-0.05,-0.04000000000000001
m15,0.11,0.16,0.15,-0.05,-0.010000000000000009
h1,0.64,0.66,0.66,-0.020000000000000018,0.0
m15,0.84,0.85,0.85,-0.010000000000000009,0.0
m15,0.84,0.85,0.85,-0.010000000000000009,0.0
m15,0.84,0.85,0.85,-0.010000000000000009,0.0
m15,0.84,0.85,0.85,-0.010000000000000009,0.0
m15,0.84,0.85,0.85,-0.010000000000000009,0.0
m15,0.84,0.85,0.85,-0.010000000000000009,0.0
m15,0.84,0.85,0.85,-0.010000000000000009,0.0
m15,0.84,0.85,0.85,-0.010000000000000009,0.0
m15,0.84,0.85,0.85,-0.010000000000000009,0.0
m15,0.84,0.85,0.85,-0.010000000000000009,0.0
m15,0.84,0.85,0.85,-0.010000000000000009,0.0
m15,0.84,0.85,0.85,-0.010000000000000009,0.0
m15,0.84,0.85,0.85,-0.010000000000000009,0.0
m15,0.84,0.85,0.85,-0.010000000000000009,0.0
m15,0.83,0.82,0.82,0.010000000000000009,0.0
m15,0.83,0.82,0.82,0.010000000000000009,0.0
m15,0.83,0.82,0.82,0.010000000000000009,0.0
m15,0.83,0.82,0.82,0.010000000000000009,0.0
m15,0.83,0.78,0.83,0.04999999999999993,0.04999999999999993
m15,0.83,0.78,0.83,0.04999999999999993,0.04999999999999993
m15,0.17,0.26,0.25,-0.09,-0.010000000000000009
m15,0.17,0.26,0.25,-0.09,-0.010000000000000009
m15,0.17,0.26,0.25,-0.09,-0.010000000000000009
m15,0.17,0.26,0.25,-0.09,-0.010000000000000009
m15,0.17,0.26,0.25,-0.09,-0.010000000000000009
m15,0.17,0.26,0.25,-0.09,-0.010000000000000009
m15,0.17,0.26,0.25,-0.09,-0.010000000000000009
m15,0.17,0.26,0.25,-0.09,-0.010000000000000009
m15,0.17,0.26,0.25,-0.09,-0.010000000000000009
m15,0.2002,0.23,0.24,-0.02980000000000002,0.009999999999999981
h1,0.4,0.41,0.41,-0.009999999999999953,0.0
h1,0.4,0.41,0.41,-0.009999999999999953,0.0
m15,0.84,0.85,0.85,-0.010000000000000009,0.0
m15,0.84,0.85,0.85,-0.010000000000000009,0.0
m15,0.84,0.86,0.86,-0.020000000000000018,0.0
m15,0.84,0.86,0.86,-0.020000000000000018,0.0
m15,0.84,0.86,0.86,-0.020000000000000018,0.0
m15,0.84,0.86,0.86,-0.020000000000000018,0.0
m15,0.84,0.86,0.86,-0.020000000000000018,0.0
m15,0.84,0.86,0.86,-0.020000000000000018,0.0
m15,0.85,0.9,0.89,-0.050000000000000044,-0.010000000000000009
m15,0.85,0.9,0.89,-0.050000000000000044,-0.010000000000000009
m15,0.85,0.9,0.89,-0.050000000000000044,-0.010000000000000009
m15,0.85,0.9,0.89,-0.050000000000000044,-0.010000000000000009
m15,0.85,0.9,0.89,-0.050000000000000044,-0.010000000000000009
m15,0.85,0.9,0.89,-0.050000000000000044,-0.010000000000000009
m5,0.47,0.6,0.6,-0.13,0.0
m5,0.5476,0.58,0.59,-0.032399999999999984,0.010000000000000009
m5,0.42,0.42,0.42,0.0,0.0
m5,0.49,0.56,0.56,-0.07000000000000006,0.0
m15,0.08,0.09,0.09,-0.009999999999999995,0.0
m15,0.08,0.09,0.09,-0.009999999999999995,0.0
m15,0.08,0.09,0.09,-0.009999999999999995,0.0
m15,0.08,0.09,0.09,-0.009999999999999995,0.0
m15,0.08,0.09,0.09,-0.009999999999999995,0.0
m15,0.08,0.09,0.09,-0.009999999999999995,0.0
m15,0.08,0.09,0.09,-0.009999999999999995,0.0
m15,0.08,0.09,0.09,-0.009999999999999995,0.0
m15,0.08,0.09,0.09,-0.009999999999999995,0.0
m15,0.08,0.09,0.09,-0.009999999999999995,0.0
m15,0.08,0.09,0.09,-0.009999999999999995,0.0
m15,0.08,0.09,0.09,-0.009999999999999995,0.0
m15,0.08,0.09,0.09,-0.009999999999999995,0.0
m15,0.08,0.09,0.09,-0.009999999999999995,0.0
m15,0.08,0.09,0.09,-0.009999999999999995,0.0
m15,0.08,0.09,0.09,-0.009999999999999995,0.0
m15,0.08,0.09,0.09,-0.009999999999999995,0.0
m15,0.08,0.09,0.09,-0.009999999999999995,0.0
m15,0.06,0.07,0.09,-0.010000000000000009,0.01999999999999999
m15,0.06,0.07,0.09,-0.010000000000000009,0.01999999999999999
m15,0.06,0.07,0.09,-0.010000000000000009,0.01999999999999999
m15,0.06,0.07,0.09,-0.010000000000000009,0.01999999999999999
h1,0.33,0.35,0.35,-0.019999999999999962,0.0
m5,0.3865,0.3,0.29,0.08650000000000002,-0.010000000000000009
m5,0.6622,0.71,0.72,-0.047799999999999954,0.010000000000000009
m15,0.89,0.91,0.91,-0.020000000000000018,0.0
m15,0.06,0.06,0.06,0.0,0.0
m15,0.06,0.06,0.06,0.0,0.0
m15,0.06,0.06,0.06,0.0,0.0
m15,0.06,0.06,0.06,0.0,0.0
m15,0.06,0.06,0.06,0.0,0.0
m5,0.65,0.68,0.69,-0.030000000000000027,0.009999999999999898
m15,0.93,0.95,0.95,-0.019999999999999907,0.0
h1,0.36,0.37,0.37,-0.010000000000000009,0.0
h1,0.36,0.37,0.37,-0.010000000000000009,0.0
m5,0.64,0.68,0.67,-0.040000000000000036,-0.010000000000000009
m5,0.65,0.74,0.74,-0.08999999999999997,0.0
m5,0.32,0.4,0.4,-0.08000000000000002,0.0
m5,0.6194,0.57,0.56,0.0494,-0.009999999999999898
m5,0.6767,0.71,0.7,-0.033299999999999996,-0.010000000000000009
m5,0.3331,0.36,0.28,-0.02689999999999998,-0.07999999999999996
m15,0.95,0.98,0.98,-0.030000000000000027,0.0
m15,0.95,0.98,0.98,-0.030000000000000027,0.0
m5,0.5554,0.4,0.45,0.15539999999999998,0.04999999999999999
m5,0.52,0.36,0.35,0.16000000000000003,-0.010000000000000009
m5,0.44909999999999994,0.33,0.34,0.11909999999999993,0.010000000000000009
m5,0.36,0.38,0.35,-0.020000000000000018,-0.030000000000000027
m5,0.4008,0.63,0.69,-0.22920000000000001,0.05999999999999994
m5,0.32,0.63,0.69,-0.31,0.05999999999999994
m5,0.6461,0.63,0.66,0.016100000000000003,0.030000000000000027
m5,0.5243,0.63,0.66,-0.10570000000000002,0.030000000000000027
m5,0.37,0.38,0.38,-0.010000000000000009,0.0
h1,0.41,0.43,0.41,-0.020000000000000018,-0.020000000000000018
m5,0.62,0.61,0.42,0.010000000000000009,-0.19
m5,0.6164000000000001,0.61,0.42,0.006400000000000072,-0.19
m5,0.5848,0.56,0.58,0.024799999999999933,0.019999999999999907
m5,0.58,0.56,0.45,0.019999999999999907,-0.11000000000000004
m5,0.4586,0.35,0.35,0.10860000000000003,0.0
m5,0.22210000000000002,0.35,0.35,-0.12789999999999996,0.0
m5,0.48,0.74,0.8,-0.26,0.06000000000000005
m5,0.6543000000000001,0.74,0.8,-0.08569999999999989,0.06000000000000005
h1,0.28,0.31,0.3,-0.02999999999999997,-0.010000000000000009
h1,0.28,0.31,0.3,-0.02999999999999997,-0.010000000000000009
h1,0.28,0.31,0.3,-0.02999999999999997,-0.010000000000000009
h1,0.28,0.31,0.3,-0.02999999999999997,-0.010000000000000009
h1,0.28,0.31,0.3,-0.02999999999999997,-0.010000000000000009
h1,0.27,0.31,0.3,-0.03999999999999998,-0.010000000000000009
h1,0.27,0.31,0.3,-0.03999999999999998,-0.010000000000000009
h1,0.28,0.31,0.3,-0.02999999999999997,-0.010000000000000009
h1,0.28,0.34,0.34,-0.06,0.0
h1,0.28,0.34,0.34,-0.06,0.0
h1,0.28,0.34,0.34,-0.06,0.0
h1,0.28,0.34,0.34,-0.06,0.0
h1,0.28,0.34,0.34,-0.06,0.0
h1,0.28,0.34,0.34,-0.06,0.0
h1,0.28,0.34,0.34,-0.06,0.0
h1,0.28,0.34,0.34,-0.06,0.0
h1,0.28,0.34,0.34,-0.06,0.0
h1,0.28,0.34,0.34,-0.06,0.0
h1,0.28,0.34,0.34,-0.06,0.0
h1,0.28,0.34,0.34,-0.06,0.0
h1,0.28,0.34,0.34,-0.06,0.0
h1,0.28,0.34,0.34,-0.06,0.0
h1,0.3563,0.37,0.37,-0.01369999999999999,0.0
h1,0.27,0.37,0.37,-0.09999999999999998,0.0
m5,0.69,0.7,0.71,-0.010000000000000009,0.010000000000000009
h1,0.38,0.21,0.21,0.17,0.0
m5,0.5376,0.62,0.61,-0.08240000000000003,-0.010000000000000009
m5,0.5924,0.62,0.62,-0.027599999999999958,0.0
h1,0.2,0.23,0.23,-0.03,0.0
h1,0.2,0.23,0.23,-0.03,0.0
h1,0.2,0.23,0.23,-0.03,0.0
h1,0.2,0.23,0.23,-0.03,0.0
h1,0.2,0.23,0.23,-0.03,0.0
h1,0.2,0.23,0.23,-0.03,0.0
h1,0.2,0.23,0.23,-0.03,0.0
h1,0.2,0.23,0.23,-0.03,0.0
h1,0.2,0.23,0.23,-0.03,0.0
h1,0.2,0.23,0.23,-0.03,0.0
h1,0.77,0.78,0.79,-0.010000000000000009,0.010000000000000009
m15,0.45,0.46,0.46,-0.010000000000000009,0.0
m15,0.45,0.46,0.46,-0.010000000000000009,0.0
m15,0.45,0.46,0.46,-0.010000000000000009,0.0
m15,0.45,0.46,0.46,-0.010000000000000009,0.0
m15,0.45,0.46,0.46,-0.010000000000000009,0.0
m15,0.45,0.46,0.46,-0.010000000000000009,0.0
m15,0.45,0.46,0.46,-0.010000000000000009,0.0
m15,0.45,0.46,0.46,-0.010000000000000009,0.0
m15,0.45,0.46,0.46,-0.010000000000000009,0.0
m15,0.45,0.46,0.46,-0.010000000000000009,0.0
m15,0.45,0.46,0.46,-0.010000000000000009,0.0
m15,0.45,0.46,0.46,-0.010000000000000009,0.0
m15,0.45,0.46,0.46,-0.010000000000000009,0.0
m15,0.45,0.46,0.46,-0.010000000000000009,0.0
h1,0.77,0.78,0.8,-0.010000000000000009,0.020000000000000018
h1,0.2,0.23,0.22,-0.03,-0.010000000000000009
h1,0.2,0.23,0.22,-0.03,-0.010000000000000009
h1,0.2,0.23,0.22,-0.03,-0.010000000000000009
h1,0.77,0.79,0.79,-0.020000000000000018,0.0
m5,0.41,0.33,0.33,0.07999999999999996,0.0
m5,0.33,0.32,0.33,0.010000000000000009,0.010000000000000009
m15,0.53,0.54,0.54,-0.010000000000000009,0.0
m15,0.53,0.54,0.54,-0.010000000000000009,0.0
m15,0.53,0.54,0.54,-0.010000000000000009,0.0
m15,0.53,0.54,0.54,-0.010000000000000009,0.0
m15,0.53,0.55,0.55,-0.020000000000000018,0.0
m15,0.54,0.55,0.55,-0.010000000000000009,0.0
m5,0.4182,0.34,0.4,0.07819999999999999,0.06
h1,0.8,0.81,0.81,-0.010000000000000009,0.0
h1,0.8,0.81,0.81,-0.010000000000000009,0.0
m5,0.55,0.6,0.6,-0.04999999999999993,0.0
h1,0.8,0.82,0.82,-0.019999999999999907,0.0
h1,0.8,0.82,0.82,-0.019999999999999907,0.0
m5,0.5564,0.57,0.57,-0.013599999999999945,0.0
h1,0.8,0.82,0.82,-0.019999999999999907,0.0
m5,0.3675,0.31,0.31,0.057499999999999996,0.0
m5,0.64,0.63,0.62,0.010000000000000009,-0.010000000000000009
m5,0.6781999999999999,0.7,0.71,-0.02180000000000004,0.010000000000000009
m5,0.6329,0.76,0.76,-0.1271,0.0
m5,0.688,0.72,0.73,-0.03200000000000003,0.010000000000000009
h1,0.2,0.21,0.21,-0.009999999999999981,0.0
m5,0.68,0.7,0.72,-0.019999999999999907,0.020000000000000018
h1,0.2,0.21,0.21,-0.009999999999999981,0.0
m15,0.41,0.42,0.42,-0.010000000000000009,0.0
m15,0.41,0.42,0.42,-0.010000000000000009,0.0
m15,0.41,0.42,0.42,-0.010000000000000009,0.0
h1,0.25,0.25,0.25,0.0,0.0
m15,0.6,0.57,0.57,0.030000000000000027,0.0
m15,0.57,0.57,0.57,0.0,0.0
m15,0.56,0.57,0.57,-0.009999999999999898,0.0
m5,0.73,0.73,0.73,0.0,0.0
m5,0.25,0.29,0.28,-0.03999999999999998,-0.009999999999999953
m15,0.54,0.57,0.57,-0.029999999999999916,0.0
m5,0.29,0.29,0.29,0.0,0.0
h1,0.25,0.27,0.26,-0.020000000000000018,-0.010000000000000009
m5,0.73,0.76,0.76,-0.030000000000000027,0.0
m15,0.43,0.44,0.44,-0.010000000000000009,0.0
m15,0.43,0.44,0.44,-0.010000000000000009,0.0
m15,0.55,0.59,0.59,-0.039999999999999925,0.0
m5,0.2969,0.66,0.75,-0.36310000000000003,0.08999999999999997
m15,0.38,0.41,0.42,-0.02999999999999997,0.010000000000000009
m5,0.5540999999999999,0.56,0.63,-0.005900000000000127,0.06999999999999995
m15,0.58,0.6,0.59,-0.020000000000000018,-0.010000000000000009
m15,0.58,0.6,0.6,-0.020000000000000018,0.0
m15,0.58,0.6,0.6,-0.020000000000000018,0.0
m5,0.46,0.56,0.55,-0.10000000000000003,-0.010000000000000009
m5,0.5,0.41,0.45,0.09000000000000002,0.040000000000000036
m5,0.7656999999999999,0.55,0.7,0.2156999999999999,0.1499999999999999
h1,0.85,0.86,0.86,-0.010000000000000009,0.0
h1,0.85,0.86,0.86,-0.010000000000000009,0.0
h1,0.85,0.86,0.86,-0.010000000000000009,0.0
m5,0.48969999999999997,0.55,0.54,-0.060300000000000076,-0.010000000000000009
m5,0.5720000000000001,0.51,0.63,0.062000000000000055,0.12
m5,0.5524,0.51,0.63,0.04239999999999999,0.12
h1,0.27,0.2,0.2,0.07,0.0
m5,0.3507,0.38,0.38,-0.029299999999999993,0.0
m15,0.4954,0.5,0.5,-0.004599999999999993,0.0
m15,0.5377000000000001,0.57,0.57,-0.032299999999999884,0.0
m5,0.6838,0.7,0.69,-0.016199999999999992,-0.010000000000000009
m5,0.6884999999999999,0.68,0.68,0.008499999999999841,0.0
h1,0.83,0.84,0.84,-0.010000000000000009,0.0
m5,0.7,0.66,0.71,0.039999999999999925,0.04999999999999993
h1,0.83,0.84,0.84,-0.010000000000000009,0.0
m5,0.6661,0.61,0.64,0.05610000000000004,0.030000000000000027
m5,0.64,0.56,0.59,0.07999999999999996,0.029999999999999916
h1,0.83,0.84,0.84,-0.010000000000000009,0.0
m5,0.5967,0.5,0.5,0.09670000000000001,0.0
m5,0.61,0.5,0.5,0.10999999999999999,0.0
m5,0.58,0.5,0.5,0.07999999999999996,0.0
m5,0.5496,0.47,0.49,0.0796,0.020000000000000018
m5,0.49,0.44,0.48,0.04999999999999999,0.03999999999999998
h1,0.83,0.87,0.84,-0.040000000000000036,-0.030000000000000027
h1,0.83,0.87,0.84,-0.040000000000000036,-0.030000000000000027
h1,0.85,0.89,0.89,-0.040000000000000036,0.0
m5,0.4043,0.47,0.53,-0.06569999999999998,0.06000000000000005
m5,0.40149999999999997,0.37,0.39,0.03149999999999997,0.020000000000000018
h1,0.88,0.89,0.89,-0.010000000000000009,0.0
m5,0.64,0.59,0.59,0.050000000000000044,0.0
m5,0.574,0.52,0.53,0.05399999999999994,0.010000000000000009
h1,0.11,0.13,0.13,-0.020000000000000004,0.0
h1,0.11,0.13,0.13,-0.020000000000000004,0.0
m5,0.53,0.52,0.52,0.010000000000000009,0.0
h1,0.1,0.12,0.12,-0.01999999999999999,0.0
m5,0.47,0.48,0.49,-0.010000000000000009,0.010000000000000009
m5,0.49,0.54,0.53,-0.050000000000000044,-0.010000000000000009
m5,0.51,0.55,0.54,-0.040000000000000036,-0.010000000000000009
h1,0.88,0.91,0.91,-0.030000000000000027,0.0
m5,0.57,0.57,0.65,0.0,0.08000000000000007
m5,0.36,0.44,0.44,-0.08000000000000002,0.0
m5,0.4278,0.44,0.44,-0.012199999999999989,0.0
h1,0.09,0.12,0.12,-0.03,0.0
m5,0.5768,0.54,0.54,0.036799999999999944,0.0
m15,0.62,0.64,0.64,-0.020000000000000018,0.0
h1,0.09,0.11,0.1,-0.020000000000000004,-0.009999999999999995
m5,0.5458,0.58,0.59,-0.03420000000000001,0.010000000000000009
m15,0.66,0.66,0.66,0.0,0.0
m15,0.65,0.64,0.62,0.010000000000000009,-0.020000000000000018
m15,0.39,0.41,0.41,-0.019999999999999962,0.0
m15,0.37,0.41,0.41,-0.03999999999999998,0.0
h1,0.07,0.07,0.07,0.0,0.0
m5,0.4777,0.48,0.48,-0.0022999999999999687,0.0
m15,0.41,0.42,0.43,-0.010000000000000009,0.010000000000000009
m5,0.5,0.49,0.49,0.010000000000000009,0.0
m5,0.49,0.49,0.46,0.0,-0.02999999999999997
m5,0.4508,0.49,0.5,-0.03920000000000001,0.010000000000000009
h1,0.93,0.94,0.94,-0.009999999999999898,0.0
h1,0.93,0.94,0.94,-0.009999999999999898,0.0
m5,0.49,0.52,0.51,-0.030000000000000027,-0.010000000000000009
m5,0.5,0.53,0.52,-0.030000000000000027,-0.010000000000000009
m5,0.49,0.5,0.49,-0.010000000000000009,-0.010000000000000009
m5,0.51,0.48,0.48,0.030000000000000027,0.0
h1,0.06,0.09,0.07,-0.03,-0.01999999999999999
h1,0.06,0.08,0.08,-0.020000000000000004,0.0
h1,0.92,0.92,0.92,0.0,0.0
h1,0.92,0.92,0.92,0.0,0.0
h1,0.92,0.92,0.92,0.0,0.0
h1,0.08,0.09,0.09,-0.009999999999999995,0.0
h1,0.92,0.92,0.92,0.0,0.0
m5,0.5427000000000001,0.53,0.53,0.012700000000000045,0.0
m5,0.5387,0.53,0.53,0.00869999999999993,0.0
h1,0.08,0.09,0.1,-0.009999999999999995,0.010000000000000009
h1,0.08,0.09,0.1,-0.009999999999999995,0.010000000000000009
m5,0.47,0.48,0.47,-0.010000000000000009,-0.010000000000000009
h1,0.08,0.1,0.09,-0.020000000000000004,-0.010000000000000009
h1,0.08,0.1,0.09,-0.020000000000000004,-0.010000000000000009
m5,0.4892,0.46,0.48,0.029200000000000004,0.019999999999999962
m5,0.4772,0.47,0.45,0.00720000000000004,-0.019999999999999962
m5,0.4861,0.47,0.45,0.016100000000000003,-0.019999999999999962
m5,0.4633,0.47,0.48,-0.006699999999999984,0.010000000000000009
m5,0.47119999999999995,0.47,0.47,0.0011999999999999789,0.0
h1,0.9,0.91,0.91,-0.010000000000000009,0.0
h1,0.9,0.92,0.92,-0.020000000000000018,0.0
h1,0.9,0.92,0.92,-0.020000000000000018,0.0
m5,0.45,0.41,0.43,0.040000000000000036,0.020000000000000018
h1,0.91,0.93,0.93,-0.020000000000000018,0.0
h1,0.91,0.93,0.93,-0.020000000000000018,0.0
h1,0.91,0.93,0.93,-0.020000000000000018,0.0
h1,0.06,0.07,0.07,-0.010000000000000009,0.0
h1,0.06,0.07,0.07,-0.010000000000000009,0.0
h1,0.06,0.07,0.07,-0.010000000000000009,0.0
h1,0.05,0.06,0.07,-0.009999999999999995,0.010000000000000009
h1,0.05,0.06,0.07,-0.009999999999999995,0.010000000000000009
m5,0.5318999999999999,0.53,0.52,0.0018999999999999018,-0.010000000000000009
m5,0.48,0.48,0.48,0.0,0.0
h1,0.93,0.89,0.93,0.040000000000000036,0.040000000000000036
h1,0.08,0.14,0.12,-0.06000000000000001,-0.020000000000000018
m5,0.6378,0.62,0.67,0.017800000000000038,0.050000000000000044
m5,0.7,0.82,0.58,-0.12,-0.24
h1,0.86,0.82,0.82,0.040000000000000036,0.0
m5,0.6254,0.79,0.71,-0.16460000000000008,-0.08000000000000007
m15,0.76,0.76,0.8,0.0,0.040000000000000036
m15,0.76,0.75,0.75,0.010000000000000009,0.0
h1,0.82,0.81,0.82,0.009999999999999898,0.009999999999999898
m15,0.77,0.75,0.75,0.020000000000000018,0.0
m15,0.77,0.75,0.75,0.020000000000000018,0.0
m15,0.77,0.75,0.75,0.020000000000000018,0.0
m15,0.77,0.75,0.75,0.020000000000000018,0.0
m15,0.77,0.75,0.75,0.020000000000000018,0.0
h1,0.17,0.17,0.17,0.0,0.0
m15,0.6817,0.68,0.69,0.0016999999999999238,0.009999999999999898
m5,0.43,0.43,0.43,0.0,0.0
h1,0.1975,0.22,0.21,-0.022499999999999992,-0.010000000000000009
m15,0.28,0.3,0.29,-0.019999999999999962,-0.010000000000000009
m5,0.53,0.54,0.53,-0.010000000000000009,-0.010000000000000009
m15,0.3,0.31,0.31,-0.010000000000000009,0.0
h1,0.18,0.21,0.21,-0.03,0.0
h1,0.79,0.81,0.82,-0.020000000000000018,0.009999999999999898
h1,0.79,0.81,0.81,-0.020000000000000018,0.0
h1,0.8,0.81,0.81,-0.010000000000000009,0.0
h1,0.8,0.83,0.82,-0.029999999999999916,-0.010000000000000009
h1,0.8,0.83,0.82,-0.029999999999999916,-0.010000000000000009
m15,0.3,0.31,0.31,-0.010000000000000009,0.0
m15,0.3,0.31,0.31,-0.010000000000000009,0.0
m15,0.3,0.31,0.31,-0.010000000000000009,0.0
h1,0.17,0.19,0.19,-0.01999999999999999,0.0
h1,0.8,0.83,0.83,-0.029999999999999916,0.0
m15,0.29,0.31,0.31,-0.020000000000000018,0.0
h1,0.17,0.19,0.19,-0.01999999999999999,0.0
m15,0.29,0.3,0.3,-0.010000000000000009,0.0
m15,0.29,0.3,0.3,-0.010000000000000009,0.0
m15,0.29,0.3,0.3,-0.010000000000000009,0.0
m15,0.29,0.3,0.3,-0.010000000000000009,0.0
m15,0.29,0.3,0.3,-0.010000000000000009,0.0
h1,0.16,0.17,0.17,-0.010000000000000009,0.0
m15,0.29,0.3,0.3,-0.010000000000000009,0.0
m15,0.29,0.3,0.3,-0.010000000000000009,0.0
m15,0.29,0.3,0.3,-0.010000000000000009,0.0
m15,0.29,0.3,0.3,-0.010000000000000009,0.0
m15,0.31370000000000003,0.48,0.48,-0.16629999999999995,0.0
m5,0.63,0.69,0.69,-0.05999999999999994,0.0
m15,0.44,0.48,0.48,-0.03999999999999998,0.0
h1,0.9,0.91,0.9,-0.010000000000000009,-0.010000000000000009
h1,0.9,0.93,0.91,-0.030000000000000027,-0.020000000000000018
m15,0.5,0.53,0.53,-0.030000000000000027,0.0
h1,0.9,0.93,0.93,-0.030000000000000027,0.0
h1,0.07,0.09,0.09,-0.01999999999999999,0.0
h1,0.07,0.05,0.09,0.020000000000000004,0.039999999999999994
m5,0.7555,0.76,0.76,-0.0045000000000000595,0.0
m15,0.6,0.62,0.62,-0.020000000000000018,0.0
m15,0.38,0.47,0.4,-0.08999999999999997,-0.06999999999999995
m15,0.37,0.47,0.4,-0.09999999999999998,-0.06999999999999995
m15,0.37,0.47,0.4,-0.09999999999999998,-0.06999999999999995
m15,0.37,0.47,0.4,-0.09999999999999998,-0.06999999999999995
m15,0.38,0.47,0.4,-0.08999999999999997,-0.06999999999999995
m15,0.38,0.47,0.4,-0.08999999999999997,-0.06999999999999995
h1,0.95,0.97,0.97,-0.020000000000000018,0.0
m5,0.23,0.31,0.27,-0.07999999999999999,-0.03999999999999998
m5,0.7,0.69,0.7,0.010000000000000009,0.010000000000000009
h1,0.95,0.97,0.97,-0.020000000000000018,0.0
h1,0.95,0.97,0.97,-0.020000000000000018,0.0
m15,0.55,0.56,0.56,-0.010000000000000009,0.0
m15,0.56,0.56,0.56,0.0,0.0
m15,0.5443,0.56,0.56,-0.015700000000000047,0.0
